SMILES,TITLE,fragments,Hybrid2,docked_fragment,site
CS(=O)(=O)NC1CCCC1,x0058,x0058,-6.762945,x1382,active-covalent
CC(C)C(=[NH2+])NO,x1017,x1017,-6.762265,x0104,active-noncovalent
CCC(=O)N[C@H]1CC[NH2+]C1,x1184,x1184,-6.756553,x0195,active-noncovalent
CCC(=O)N[C@H]1CC[NH2+]C1,x0651,x0651,-6.756553,x0195,active-noncovalent
CC(=O)Nc1ccccc1CC(=O)[O-],x0148,x0148,-6.753625,x0195,active-noncovalent
CCc1cc(=O)n2c(n1)sc(n2)NC,x1273,x1273,-6.751569,x0387,active-noncovalent
CCc1cc(=O)n2c(n1)sc(n2)NC,x0113,x0113,-6.751569,x0387,active-noncovalent
C[C@H]1CC[C@H](N1C(=O)C)C(=O)OC,x0851,x0851,-6.749095,x0195,active-noncovalent
CC(=O)N1CCC[C@@H](C1)C(=O)N,x1160,x1160,-6.745524,x0874,active-noncovalent
CC(=O)N1CCC[C@@H](C1)C(=O)N,x0057,x0057,-6.745524,x0874,active-noncovalent
C[C@@H]1[C@@H](CCCN1C(=O)C)C(=O)OC,x0863,x0863,-6.742630,x0195,active-noncovalent
CC(C)[N@](C)S(=O)(=O)[N@]1CCNC(=O)C1,x0475,x0475,-6.742417,x0107,active-noncovalent
c1c[nH]c(=O)nc1,x0993,x0993,-6.738823,x0540,active-noncovalent
CCc1ncc(s1)C[NH2+]C,x1225,x1225,-6.731341,x0161,active-noncovalent
CC1(CC1)S(=O)(=O)[N@]2CCC=C(C2)F,x0576,x0576,-6.713488,x1311,active-covalent
CC1(CC1)S(=O)(=O)[N@]2CCC=C(C2)F,x1259,x1259,-6.713488,x1311,active-covalent
Cc1cc([nH]n1)NC(=O)C,x0315,x0315,-6.711664,x1077,active-noncovalent
CS(=O)(=O)[N@]1CCC[C@@H]1C[NH3+],x0293,x0293,-6.709818,x0195,active-noncovalent
Cc1c(sc(n1)C)[C@@H](C)[NH2+]C,x1221,x1221,-6.703908,x0104,active-noncovalent
CNC(=O)c1ccc(cc1)S(=O)(=O)N,x0215,x0215,-6.701376,x0749,active-covalent
CNC(=O)c1ccc(cc1)S(=O)(=O)N,x1090,x1090,-6.701376,x0749,active-covalent
CC(C)c1[nH+]ccn1CC(=O)[O-],x0333,x0333,-6.698031,x1392,active-covalent
CC(=O)NCC(=O)NCC#CBr,x0966,x0966,-6.687051,x0678,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1352,x1352,-6.685074,x0195,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x0728,x0728,-6.685074,x0195,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1427,x1427,-6.685074,x0195,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x0802,x0802,-6.685074,x0195,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1478,x1478,-6.685074,x0195,active-noncovalent
c1cc(c(nc1)Cl)NC(=O)CCl,x1453,x1453,-6.685074,x0195,active-noncovalent
CC(=O)N1CC[C@@H]2[C@]1(C2)S(=O)(=O)c3ccccc3,x0920,x0920,-6.683548,x1334,active-covalent
c1c[nH]nc1CO,x1023,x1023,-6.683507,x0397,active-noncovalent
CC(=O)N[C@@](C)(C1CC1)C(=O)[O-],x0081,x0081,-6.676784,x0769,active-covalent
CC(=O)N[C@@](C)(C1CC1)C(=O)[O-],x1180,x1180,-6.676784,x0769,active-covalent
CNc1c(nccn1)C#N,x0277,x0277,-6.674283,x0195,active-noncovalent
CNc1c(nccn1)C#N,x1286,x1286,-6.674283,x0195,active-noncovalent
CNc1c(nccn1)C#N,x1070,x1070,-6.674283,x0195,active-noncovalent
C[C@@]1(CCC[NH2+]C1)CO,x0850,x0850,-6.667232,x0678,active-noncovalent
c1c(cn[nH]1)I,x0943,x0943,-6.653956,x1077,active-noncovalent
CC(C)n1cc(nn1)C(=O)[O-],x0045,x0045,-6.650498,x0195,active-noncovalent
CS(=O)(=O)[N@]1CCC[C@@H](C1)C(=O)[O-],x1158,x1158,-6.643096,x0759,active-covalent
CS(=O)(=O)[N@]1CCC[C@@H](C1)C(=O)[O-],x0124,x0124,-6.643096,x0759,active-covalent
CNc1ccccc1S(=O)(=O)C,x0138,x0138,-6.642445,x0195,active-noncovalent
CC(=O)N1CCC(CC1)C#N,x0137,x0137,-6.634144,x0678,active-noncovalent
CC(=O)N1CCC(CC1)C#N,x1085,x1085,-6.634144,x0678,active-noncovalent
Cc1c(c(n(n1)C)C)CC(=O)N,x0343,x0343,-6.627599,x0678,active-noncovalent
C[C@@H]1[C@@H](CCC[N@]1S(=O)(=O)C)C(=O)N,x0915,x0915,-6.617237,x0874,active-noncovalent
CC(=O)N1CCN(CC1)C(=O)N,x0080,x0080,-6.616466,x0195,active-noncovalent
CC(=O)Nc1cccnc1C(=O)[O-],x0331,x0331,-6.615999,x0195,active-noncovalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)NC,x0841,x0841,-6.611940,x0678,active-noncovalent
C[C@H]1CCC[N@@]([C@@H]1CO)S(=O)(=O)C,x0908,x0908,-6.600513,x0195,active-noncovalent
C[C@H]1C[N@@H+](CC[C@H]1CO)C,x0909,x0909,-6.600132,x0104,active-noncovalent
C[C@@H]1[C@@H](CCC[N@]1S(=O)(=O)C)C#N,x0834,x0834,-6.592816,x0195,active-noncovalent
CC(=O)N[C@H](C1CCOCC1)C(=O)[O-],x0329,x0329,-6.589023,x0678,active-noncovalent
CC(=O)N[C@H](C1CCOCC1)C(=O)[O-],x1172,x1172,-6.589023,x0678,active-noncovalent
c1cn(c(=O)cc1Br)CCO,x0964,x0964,-6.584172,x0195,active-noncovalent
CS(=O)(=O)Nc1ccc(cc1)C(=O)N,x0332,x0332,-6.583884,x0195,active-noncovalent
CCNc1c(cccn1)C,x0237,x0237,-6.579196,x0195,active-noncovalent
C[C@]1(CCC[N@@]1S(=O)(=O)C)C#N,x0868,x0868,-6.574294,x0678,active-noncovalent
Cc1c(c(n[nH]1)C)S(=O)(=O)N(C)C,x0091,x0091,-6.574100,x0678,active-noncovalent
C[C@H]1[C@H](CCC[N@@H+]1C)CO,x0885,x0885,-6.570337,x0678,active-noncovalent
CCS(=O)(=O)N1CCC(CC1)C(=O)[O-],x0671,x0671,-6.566713,x0830,active-covalent
COc1cc(ccc1CO)Br,x0961,x0961,-6.566291,x0195,active-noncovalent
c1cscc1C[NH3+],x1042,x1042,-6.562441,x1093,active-noncovalent
CC(=O)NCC1(CCCC1)O,x0117,x0117,-6.560664,x0104,active-noncovalent
c1cc(ccc1S(=O)(=O)N)Br,x0946,x0946,-6.559289,x0195,active-noncovalent
C[NH+](C)Cc1ccc(o1)C(=O)[O-],x0274,x0274,-6.557272,x0678,active-noncovalent
CC(=O)N1CCC[NH2+]CC1,x0190,x0190,-6.556643,x0195,active-noncovalent
C[C@H]1[C@@H](CCCN1C(=O)C)CO,x0870,x0870,-6.551220,x0195,active-noncovalent
CC(C)(CN1CCCC1)[NH3+],x0105,x0105,-6.548748,x1077,active-noncovalent
CNc1nccc(n1)OC,x0146,x0146,-6.543007,x0540,active-noncovalent
CNC(=O)CN1CC[NH2+]CC1,x0299,x0299,-6.526472,x0195,active-noncovalent
B(C1CCC1)(O)O,x1032,x1032,-6.520101,x0195,active-noncovalent
CC1(CC[NH2+]CC1)CO,x0858,x0858,-6.517841,x0678,active-noncovalent
C[C@H](C(=O)[O-])O,x1035,x1035,-6.505556,x0397,active-noncovalent
CC(=O)N1C[C@@H](C[C@@H]1C(=O)[O-])O,x1214,x1214,-6.502400,x0397,active-noncovalent
Cc1cc(cc(c1)S(=O)(=O)N)F,x0286,x0286,-6.493712,x0195,active-noncovalent
CS(=O)(=O)NC1CC[NH2+]CC1,x1227,x1227,-6.479243,x0678,active-noncovalent
CC(=O)N1CCC[C@@]1(C)C(=O)OC,x0875,x0875,-6.461963,x0195,active-noncovalent
CN[C@@H]1CCCC[C@H]1S(=O)(=O)C,x1224,x1224,-6.451448,x0195,active-noncovalent
CC(=O)NCCCC[C@@H](C(=O)NCc1ccc(cc1)Br)NC(=O)C,x0973,x0973,-6.431995,x0104,active-noncovalent
c1c[nH]c(=O)cc1I,x0938,x0938,-6.423131,x0107,active-noncovalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)[O-],x0907,x0907,-6.418682,x0749,active-covalent
C[C@@H](C(=O)NCC#CBr)NC(=O)C,x0972,x0972,-6.407586,x0397,active-noncovalent
CNC(=O)[C@H]1C[NH2+]CCO1,x0321,x0321,-6.405022,x0397,active-noncovalent
CNC(=O)[C@H]1C[NH2+]CCO1,x1292,x1292,-6.405022,x0397,active-noncovalent
CNC(=O)[C@H]1C[NH2+]CCO1,x1200,x1200,-6.405022,x0397,active-noncovalent
CC(C)c1ncc(c(n1)C(=O)N)Cl,x0140,x0140,-6.390458,x0195,active-noncovalent
c1cc(c(cc1Br)C#N)[O-],x0953,x0953,-6.388430,x0195,active-noncovalent
C[N@H+]1CCC[C@@H]1CO,x1173,x1173,-6.382343,x0946,active-noncovalent
C[N@H+]1CCC[C@@H]1CO,x0189,x0189,-6.382343,x0946,active-noncovalent
CC(=O)N[C@@H](CO)C(=O)NCC#CBr,x0970,x0970,-6.375698,x0161,active-noncovalent
C[C@H]1C[N@@](CCO1)S(=O)(=O)[N@@](C)C(C)C,x0443,x0443,-6.373279,x0195,active-noncovalent
C[NH+]1CCN(CC1)C(=O)CO,x0308,x0308,-6.370572,x0104,active-noncovalent
CN(C)S(=O)(=O)c1c[nH]nc1,x0170,x0170,-6.358209,x0195,active-noncovalent
c1ccc(cc1)O,x1005,x1005,-6.355002,x0678,active-noncovalent
Cc1ncc(s1)C(=O)NC,x0662,x0662,-6.349371,x0107,active-noncovalent
Cc1ncc(s1)C(=O)NC,x1277,x1277,-6.349371,x0107,active-noncovalent
C[C@@H]1C[C@H](C[NH2+]C1)CO,x0893,x0893,-6.347243,x0678,active-noncovalent
C[NH2+]C1(CCCC1)C(=O)N,x1223,x1223,-6.342130,x0874,active-noncovalent
Cn1cc(nc1)N,x1021,x1021,-6.333661,x0397,active-noncovalent
C[C@@H]1[C@@H](CCCN1)C#N,x0859,x0859,-6.319931,x0195,active-noncovalent
CC(=O)N1CCC[C@]1(C)C(=O)[O-],x0848,x0848,-6.316975,x0759,active-covalent
C[C@]1(CCC[N@]1S(=O)(=O)C)C(=O)OC,x0883,x0883,-6.290434,x0195,active-noncovalent
C(C(=O)[O-])[NH3+],x1000,x1000,-6.288817,x0397,active-noncovalent
C[C@@H]1[C@@H](CCC[N@@]1S(=O)(=O)C)C(=O)OC,x0899,x0899,-6.285163,x0678,active-noncovalent
c1c(cn[nH]1)Br,x0935,x0935,-6.270739,x0107,active-noncovalent
c1c(cn[nH]1)Br,x1028,x1028,-6.270739,x0107,active-noncovalent
c1cc[nH]c(=O)c1,x1002,x1002,-6.261490,x0678,active-noncovalent
C[C@@H]1[C@@H](CCC[NH2+]1)COC,x0857,x0857,-6.254652,x0195,active-noncovalent
CC(=O)N1CC(C1)C(=O)[O-],x0157,x0157,-6.249505,x1402,active-covalent
C[C@@H]1[C@@H](CCC[NH2+]1)C(=O)OC,x0891,x0891,-6.247520,x0195,active-noncovalent
C[C@@H]1CC[NH2+]C[C@@H]1CO,x0917,x0917,-6.246874,x0195,active-noncovalent
Cn1cc(c(n1)C(F)F)C(=O)N,x0052,x0052,-6.245347,x0195,active-noncovalent
C1CCC(C1)[NH3+],x1014,x1014,-6.217303,x0678,active-noncovalent
CC(=O)N[C@H](CC(=O)N)C(=O)NCC#CBr,x0981,x0981,-6.209602,x0195,active-noncovalent
C1COCCN1CCC#N,x0231,x0231,-6.185991,x0678,active-noncovalent
C1CNC(=[NH+]C1)N,x1024,x1024,-6.175355,x0678,active-noncovalent
c1c([nH]cn1)C#N,x1045,x1045,-6.173415,x0540,active-noncovalent
CCC(=[NH2+])N,x0991,x0991,-6.168726,x0195,active-noncovalent
C1CC(C1)C(=O)[O-],x1011,x1011,-6.165310,x0397,active-noncovalent
C[C@H]1CC[C@H](C[NH2+]1)CO,x0900,x0900,-6.155234,x0354,active-noncovalent
C[C@H]1C[C@@H](C[NH2+]C1)CO,x0872,x0872,-6.152914,x0195,active-noncovalent
C[C@@H](CN1CCOCC1)[NH3+],x0516,x0516,-6.148088,x1385,active-covalent
C[C@@H](CN1CCOCC1)[NH3+],x1253,x1253,-6.148088,x1385,active-covalent
CC(C)[C@H](C(=O)NCC#CBr)NC(=O)C,x0977,x0977,-6.133964,x0104,active-noncovalent
CC(C)[C@H](C(=O)NCC#CBr)NC(=O)C,x0974,x0974,-6.133964,x0104,active-noncovalent
c1c[nH]c(=O)cc1Br,x0945,x0945,-6.133605,x0678,active-noncovalent
C[C@@H]1COCC[N@]1CC[NH3+],x0234,x0234,-6.133045,x0678,active-noncovalent
C[C@@H]1COCC[N@]1CC[NH3+],x1141,x1141,-6.133045,x0678,active-noncovalent
CC(=O)Nc1nc(ns1)SC,x0053,x0053,-6.131921,x0195,active-noncovalent
C1COCC[NH+]1CCO,x1074,x1074,-6.127538,x0678,active-noncovalent
C1COCC[NH+]1CCO,x0201,x0201,-6.127538,x0678,active-noncovalent
C[C@@H]1C[NH2+]CC[N@@]1CCO,x1228,x1228,-6.106348,x0708,active-covalent
c1cscc1C(=O)[O-],x1001,x1001,-6.069356,x0195,active-noncovalent
c1c([nH][nH]c1=O)N,x0988,x0988,-6.065588,x1077,active-noncovalent
Cc1n[n-]nn1,x1030,x1030,-6.058117,x0678,active-noncovalent
C[C@@]1(CCC[NH2+]1)C(=O)OC,x0836,x0836,-6.047223,x0195,active-noncovalent
C[C@]1(CCC[N@]1S(=O)(=O)C)C(=O)[O-],x0862,x0862,-6.037449,x0397,active-noncovalent
C[C@@]1(CCCC[NH2+]1)CO,x0842,x0842,-6.026960,x0946,active-noncovalent
c1c[nH]nc1,x0992,x0992,-6.021192,x0397,active-noncovalent
CN(C)C(=O)N1CCOC[C@@]12CCOC2,x1156,x1156,-6.000435,x0195,active-noncovalent
CN(C)C(=O)N1CCOC[C@@]12CCOC2,x0166,x0166,-6.000435,x0195,active-noncovalent
C[C@@H]1[C@@H](CCC[NH2+]1)C(=O)N,x0852,x0852,-5.998316,x0195,active-noncovalent
c1cn[nH]n1,x0990,x0990,-5.986625,x0678,active-noncovalent
CC(C)C(=O)Nc1nnn(n1)C,x0595,x0595,-5.926614,x0397,active-noncovalent
CC(C)C(=O)Nc1nnn(n1)C,x1261,x1261,-5.926614,x0397,active-noncovalent
C[C@@]1(CCC[NH2+]1)C(=O)N,x0833,x0833,-5.894870,x0397,active-noncovalent
c1c(nc(s1)N)N,x1022,x1022,-5.869900,x0397,active-noncovalent
CC[C@@H](C(=O)N)[NH3+],x1040,x1040,-5.865477,x0426,active-noncovalent
C1CC(C1)C(=O)N,x1006,x1006,-5.808318,x0678,active-noncovalent
CC(C)(CNC(=O)CCl)O,x0750,x0750,-5.692657,x0946,active-noncovalent
CC(C)(CNC(=O)CCl)O,x0824,x0824,-5.692657,x0946,active-noncovalent
CC(C)(CNC(=O)CCl)O,x1325,x1325,-5.692657,x0946,active-noncovalent
CC(C)(CNC(=O)CCl)O,x1383,x1383,-5.692657,x0946,active-noncovalent
COCc1nnc(s1)N,x1056,x1056,-5.658806,x0107,active-noncovalent
COCc1nnc(s1)N,x0129,x0129,-5.658806,x0107,active-noncovalent
c1conc1C#N,x1016,x1016,-5.632157,x0397,active-noncovalent
C[C@@]1(CCC[NH2+]1)COC,x0840,x0840,-5.630962,x0678,active-noncovalent
c1cnc([nH]1)N,x1007,x1007,-5.620991,x0397,active-noncovalent
c1c(con1)Br,x0936,x0936,-5.611597,x0540,active-noncovalent
C1CC1C[NH3+],x1036,x1036,-5.603897,x1093,active-noncovalent
C1CNC(=O)[C@@H]1[NH3+],x1039,x1039,-5.603454,x1077,active-noncovalent
C(C#N)C(=O)N,x1009,x1009,-5.573955,x0397,active-noncovalent
C1CNNC1=O,x1008,x1008,-5.561816,x0678,active-noncovalent
CC(C)(C)[NH+]1CC(C1)O,x0098,x0098,-5.541882,x0354,active-noncovalent
CC(C)(C)[NH+]1CC(C1)O,x1112,x1112,-5.541882,x0354,active-noncovalent
C1CC(=O)NC1,x0999,x0999,-5.473995,x0678,active-noncovalent
CC(=O)C(=O)[O-],x1037,x1037,-5.448891,x0689,active-covalent
OP(=O)([O-])[O-],x1025,x1025,-5.408278,x0397,active-noncovalent
C[C@H](C(=O)NC)[NH3+],x1038,x1038,-5.331532,x0397,active-noncovalent
CC(C)NC(=O)N,x1026,x1026,-5.303004,x0354,active-noncovalent
C[C@@H](CC(=O)N)[NH3+],x1020,x1020,-5.280088,x0397,active-noncovalent
CC(=O)NC(=O)N,x1010,x1010,-5.225040,x0397,active-noncovalent
C1C(C[NH2+]1)O,x1043,x1043,-5.178344,x0397,active-noncovalent
C[C@@H](C#C)[NH3+],x1044,x1044,-5.170494,x1077,active-noncovalent
C1COCC[NH2+]1,x1027,x1027,-5.139683,x0354,active-noncovalent
CCOC(=O)N,x1003,x1003,-5.139531,x1077,active-noncovalent
CCC(=O)[O-],x1029,x1029,-5.135675,x0689,active-covalent
C1C(CS1(=O)=O)O,x1012,x1012,-5.052479,x0678,active-noncovalent
C1CONC1=O,x1013,x1013,-5.015898,x0678,active-noncovalent
C1CNC(=O)N1,x1031,x1031,-4.983652,x0397,active-noncovalent
C1[C@H]([C@H](CO1)O)O,x1046,x1046,-4.920464,x0195,active-noncovalent
C1CC1C#N,x1033,x1033,-4.877773,x0195,active-noncovalent
C1CS(=O)(=O)N1,x0998,x0998,-4.858508,x0678,active-noncovalent
C1CC1CO,x1004,x1004,-4.841540,x0678,active-noncovalent
C1CC[NH2+]C1,x0994,x0994,-4.789069,x1392,active-covalent
C1CNCC[NH2+]1,x0996,x0996,-4.675085,x0354,active-noncovalent
C1CS(=O)(=O)C1,x1047,x1047,-4.558659,x0195,active-noncovalent
