SMILES,TITLE,fragments
CC(C)(C)N1CCC(CNC(=O)Nc2cccnc2)C1,3264,x0434
COc1cc(SC)ccc1NC(=O)Nc1cccnc1,3265,x0434
Cc1ccc(CCNC(=O)Nc2cccnc2)cc1C,3266,x0434
C[C@@H](NC(=O)Nc1cccnc1)c1ccc(F)cc1F,3267,x0434
O=C(NCCOc1ccc(Br)cc1)Nc1cccnc1,3268,x0434
O=C(NCc1cnn2ccccc12)Nc1cccnc1,3269,x0434
O=C(NCCCN1CCCS1(=O)=O)Nc1cccnc1,3270,x0434
Cc1c(NC(=O)Nc2cccnc2)cnn1CC(C)C,3271,x0434
O=C(NCc1cccc([N+](=O)[O-])c1)Nc1cccnc1,3272,x0434
COC(=O)C1CCCC(NC(=O)Nc2cccnc2)C1,3273,x0434
O=C(Nc1cccnc1)NC(CF)c1cccc(Br)c1,3274,x0434
NC(=O)N1CCOC(CNC(=O)Nc2cccnc2)C1,3275,x0434
O=C(NCCc1cccc(Cl)c1Cl)Nc1cccnc1,3276,x0434
O=C(Nc1cccnc1)N[C@H]1CCc2cc(Cl)ccc21,3277,x0434
CCSc1cc(CNC(=O)Nc2cccnc2)ccn1,3278,x0434
CC(C)c1nnc(C(C)NC(=O)Nc2cccnc2)[nH]1,3279,x0434
CCOCCOCC(O)CNC(=O)Nc1cccnc1,3280,x0434
O=C(NCCCN1CCC(O)CC1)Nc1cccnc1,3281,x0434
O=C(NCCCc1ccccc1F)Nc1cccnc1,3282,x0434
O=C(Nc1cccnc1)NC1(c2nccs2)CCCC1,3283,x0434
CC1CCCCC1OCCNC(=O)Nc1cccnc1,3284,x0434
O=C(NCCOc1ncccc1Cl)Nc1cccnc1,3285,x0434
O=C(NCC(O)Cc1ccccc1)Nc1cccnc1,3286,x0434
COC(=O)c1cc(NC(=O)Nc2cccnc2)c(C)s1,3287,x0434
Cc1ccccc1CC(C)NC(=O)Nc1cccnc1,3288,x0434
O=C(Nc1cccnc1)NC1CCN(CC(F)F)CC1,3289,x0434
COC1CCN(CCNC(=O)Nc2cccnc2)CC1,3290,x0434
O=C(NCCNc1ccc(F)cn1)Nc1cccnc1,3291,x0434
O=C1Cc2cc(NC(=O)Nc3cccnc3)ccc2N1,3292,x0434
O=C(NCCCOCC1CCOC1)Nc1cccnc1,3293,x0434
COc1ccc(F)cc1CNC(=O)Nc1cccnc1,3294,x0434
CC(C)OC(=O)[C@@H](NC(=O)Nc1cccnc1)C(C)C,3295,x0434
NC(=O)c1ccc(F)c(NC(=O)Nc2cccnc2)c1,3296,x0434
O=C(NCCOC1CCS(=O)(=O)C1)Nc1cccnc1,3297,x0434
CCC1CCCCN1CCNC(=O)Nc1cccnc1,3298,x0434
CCCOC(=O)[C@@H](NC(=O)Nc1cccnc1)C(C)C,3299,x0434
Cc1cc(C)n(CC(C)NC(=O)Nc2cccnc2)n1,3300,x0434
O=C(NCCOCc1ccccc1)Nc1cccnc1,3301,x0434
CC(CNC(=O)Nc1cccnc1)CN1CCOC1=O,3302,x0434
O=C(NCc1cc2ccccc2s1)Nc1cccnc1,3303,x0434
CN(CCNC(=O)Nc1cccnc1)c1ccccc1,3304,x0434
CCc1noc(C)c1CNC(=O)Nc1cccnc1,3305,x0434
O=C(NCCc1ccc(Br)cc1F)Nc1cccnc1,3306,x0434
COc1ncc(NC(=O)Nc2cccnc2)cc1C#N,3307,x0434
CN(C)C(CNC(=O)Nc1cccnc1)c1ccsc1,3308,x0434
O=C(Nc1cccnc1)NC1(CCF)CCOCC1,3309,x0434
CC1Cc2ccccc2C1NC(=O)Nc1cccnc1,3310,x0434
CCNC(=O)C1(NC(=O)Nc2cccnc2)CCCC1,3311,x0434
CCC(NC(=O)Nc1cccnc1)c1ccccc1O,3312,x0434
CCCCCCCCCCNC(=O)Nc1cccnc1,3313,x0434
COC(=O)CCOCCNC(=O)Nc1cccnc1,3314,x0434
COC(=O)C1CCC(NC(=O)Nc2cccnc2)CC1,3315,x0434
CC(=O)Nc1ccccc1NC(=O)Nc1cccnc1,3316,x0434
O=C(Nc1cccnc1)NC1(c2ccccc2)CCC1,3317,x0434
CC1(C)CCCC(CNC(=O)Nc2cccnc2)O1,3318,x0434
COC(CNC(=O)Nc1cccnc1)C1CCOC1,3319,x0434
O=C(NCC(O)c1cccc(O)c1)Nc1cccnc1,3320,x0434
C=C(C)C1OCCC1CNC(=O)Nc1cccnc1,3321,x0434
Cc1ccc2c(c1)C(NC(=O)Nc1cccnc1)CO2,3322,x0434
Cc1ccc(CNC(=O)Nc2cccnc2)cc1Br,3323,x0434
NC(=O)C(NC(=O)Nc1cccnc1)c1ccccc1,3324,x0434
CCn1cc(CCNC(=O)Nc2cccnc2)nn1,3325,x0434
CCSCc1ccc(NC(=O)Nc2cccnc2)cc1,3326,x0434
Cc1cc(NC(=O)Nc2cccnc2)cc(C)c1Br,3327,x0434
O=C(Nc1cccnc1)Nc1cccc2cnccc12,3328,x0434
CN(C)c1ccc(F)cc1NC(=O)Nc1cccnc1,3329,x0434
Cn1cc(NC(=O)Nc2cccnc2)c(C2CC2)n1,3330,x0434
O=C(NCc1ccc(Cl)cc1I)Nc1cccnc1,3331,x0434
COc1cccc(CCNC(=O)Nc2cccnc2)c1,3332,x0434
CCSc1ccc(NC(=O)Nc2cccnc2)cc1Cl,3333,x0434
Cc1cc(CNC(=O)Nc2cccnc2)cnc1F,3334,x0434
Nc1cc(Br)ccc1CNC(=O)Nc1cccnc1,3335,x0434
Cc1ccc(C(C)NC(=O)Nc2cccnc2)cc1C,3336,x0434
O=C(NCC(O)c1cccc(Cl)c1)Nc1cccnc1,3337,x0434
CCc1cccnc1CNC(=O)Nc1cccnc1,3338,x0434
CCc1cc(Br)ccc1NC(=O)Nc1cccnc1,3339,x0434
O=C(Nc1cccnc1)Nc1ccccc1OC(F)F,3340,x0434
O=C(Nc1cccnc1)Nc1cnn(CC(F)(F)F)c1,3341,x0434
O=C(NCc1nnc(C(F)F)s1)Nc1cccnc1,3342,x0434
O=C(Nc1cccnc1)N[C@H](c1ccco1)C(F)F,3343,x0434
COc1ccccc1C(C)NC(=O)Nc1cccnc1,3344,x0434
O=C(Nc1cccnc1)Nc1cnn(C2CCCC2)c1,3345,x0434
Cc1c(Br)cccc1CNC(=O)Nc1cccnc1,3346,x0434
O=C(Nc1cccnc1)NC1(c2ncn[nH]2)CCC1,3347,x0434
CCNc1ccc(CNC(=O)Nc2cccnc2)cc1,3348,x0434
CS(=O)C1CCCC(NC(=O)Nc2cccnc2)C1,3349,x0434
CON(C)C(=O)C1(NC(=O)Nc2cccnc2)CC1,3350,x0434
O=C(Nc1cccnc1)Nc1cc(Br)c(O)cc1F,3351,x0434
O=C(Nc1cccnc1)Nc1cnc2[nH]ncc2c1,3352,x0434
CS(=O)CC(NC(=O)Nc1cccnc1)C(C)(C)C,3353,x0434
CSc1cc(NC(=O)Nc2cccnc2)ccc1Cl,3354,x0434
O=C(Nc1cccnc1)NC1CCCC2OCCC12,3355,x0434
O=C(Nc1cccnc1)Nc1cccc2c1CCO2,3356,x0434
O=C(Nc1cccnc1)NC(CO)C1CCCCC1,3357,x0434
CSc1c(F)cccc1NC(=O)Nc1cccnc1,3358,x0434
C#CC1(O)CCCC(NC(=O)Nc2cccnc2)C1,3359,x0434
C[C@H](NC(=O)Nc1cccnc1)c1ccc(Cl)cn1,3360,x0434
O=C(NCCNS(=O)(=O)C1CC1)Nc1cccnc1,3361,x0434
CCC(NC(=O)Nc1cccnc1)C1COCCO1,3362,x0434
O=C(Nc1cccnc1)NC(CO)Cc1nccs1,3363,x0434
C[C@@H](NC(=O)Nc1cccnc1)c1ccc(Cl)cn1,3364,x0434
COc1cnc(CNC(=O)Nc2cccnc2)cn1,3365,x0434
Cc1ccc(Br)cc1CNC(=O)Nc1cccnc1,3366,x0434
CC1(C)CCCC1(O)CNC(=O)Nc1cccnc1,3367,x0434
CCC(NC(=O)Nc1cccnc1)C1CCOCC1,3368,x0434
CC1CCCC(CNC(=O)Nc2cccnc2)CC1,3369,x0434
C[C@H](O)c1ccc(NC(=O)Nc2cccnc2)cc1,3370,x0434
CCC1(C)CCC(NC(=O)Nc2cccnc2)CC1,3371,x0434
O=C(NCc1cc(Br)ccc1Br)Nc1cccnc1,3372,x0434
O=C(Nc1cccnc1)NC1CC2(CCCCC2)C1,3373,x0434
O=C(Nc1cccnc1)NC1C2CCCC1CCC2,3374,x0434
O=C(NCC1(CO)CCCOC1)Nc1cccnc1,3375,x0434
C[C@H](NC(=O)Nc1cccnc1)c1ccccc1O,3376,x0434
O=C(Nc1cccnc1)Nc1cccc(CO)c1Cl,3377,x0434
CC1(C)CC(C)(NC(=O)Nc2cccnc2)C(=O)O1,3378,x0434
CCCn1ccc(CNC(=O)Nc2cccnc2)c1,3379,x0434
Cc1cccc([C@@H](C)NC(=O)Nc2cccnc2)c1,3380,x0434
O=C(Nc1cccnc1)Nc1cc(Cl)c(Cl)cc1O,3381,x0434
Cc1ccnc(CNC(=O)Nc2cccnc2)c1F,3382,x0434
C[C@H](NC(=O)Nc1cccnc1)c1ccccc1F,3383,x0434
COC(=O)CC1(NC(=O)Nc2cccnc2)CCC1,3384,x0434
O=C(Nc1cccnc1)NC1CCCc2ccoc21,3385,x0434
CC(C)C1CCCC(NC(=O)Nc2cccnc2)C1,3386,x0434
Nc1ccc(Cl)c(CNC(=O)Nc2cccnc2)c1,3387,x0434
CCOC(=O)CC(C)CNC(=O)Nc1cccnc1,3388,x0434
Cc1cc(CCNC(=O)Nc2cccnc2)nn1C,3389,x0434
O=C(Nc1cccnc1)NC1(CO)CCS(=O)(=O)C1,3390,x0434
CC1(C)CCN(CCNC(=O)Nc2cccnc2)C1,3391,x0434
O=C(NCc1cc(F)cnc1Cl)Nc1cccnc1,3392,x0434
O=C(Nc1ccc(CCF)cc1)Nc1cccnc1,3393,x0434
O=C(Nc1cccnc1)NC1CCCc2sccc21,3394,x0434
Cn1nnnc1CCCNC(=O)Nc1cccnc1,3395,x0434
COc1ncc(C)cc1NC(=O)Nc1cccnc1,3396,x0434
CC(C)OC(=O)C(C)CNC(=O)Nc1cccnc1,3397,x0434
C=CCn1cc(CNC(=O)Nc2cccnc2)nn1,3398,x0434
O=C(Nc1cccnc1)N[C@H]1CC[C@H](CCO)CC1,3399,x0434
CC1CCCC([C@H](C)NC(=O)Nc2cccnc2)C1,3400,x0434
Cc1nc(Cl)ccc1CNC(=O)Nc1cccnc1,3401,x0434
CCSC1CCCC(NC(=O)Nc2cccnc2)C1,3402,x0434
Cc1c(Cl)cccc1CNC(=O)Nc1cccnc1,3403,x0434
Cn1cnnc1CCCNC(=O)Nc1cccnc1,3404,x0434
CO[C@H]1C[C@@H](CNC(=O)Nc2cccnc2)N(Cc2ccccc2)C1,3405,x0434
Cc1cc(CNC(=O)Nc2cccnc2)cc(C)n1,3406,x0434
CC(C)C1CCCCC1NC(=O)Nc1cccnc1,3407,x0434
Nc1cccc(CCNC(=O)Nc2cccnc2)c1,3408,x0434
O=C(NCc1c(O)cccc1Cl)Nc1cccnc1,3409,x0434
O=C(Nc1cccnc1)NC(CCO)c1ccco1,3410,x0434
CC(C)(CCS(C)(=O)=O)NC(=O)Nc1cccnc1,3411,x0434
O=C(Nc1cccnc1)Nc1cccc2c1OCC2,3412,x0434
Cc1c[nH]c(=O)c(CNC(=O)Nc2cccnc2)c1,3413,x0434
COc1cnccc1CNC(=O)Nc1cccnc1,3414,x0434
COC(=O)C(C)(NC(=O)Nc1cccnc1)C(C)C,3415,x0434
CC(O)(CNC(=O)Nc1cccnc1)c1cccs1,3416,x0434
COCCC(NC(=O)Nc1cccnc1)C(C)(C)C,3417,x0434
C[C@H](NC(=O)Nc1cccnc1)c1ccc(F)cn1,3418,x0434
Cc1cc(Br)c(O)c(NC(=O)Nc2cccnc2)c1,3419,x0434
O=C(NCCc1ccnc(O)c1)Nc1cccnc1,3420,x0434
CCn1cc(CCNC(=O)Nc2cccnc2)cn1,3421,x0434
CSc1ccc(NC(=O)Nc2cccnc2)cc1F,3422,x0434
C[C@@H](NC(=O)Nc1cccnc1)c1cccc(Cl)c1,3423,x0434
CCn1cc(NC(=O)Nc2cccnc2)ccc1=O,3424,x0434
CCCn1cc(CNC(=O)Nc2cccnc2)nn1,3425,x0434
CN(CCNC(=O)Nc1cccnc1)C1CCCC1,3426,x0434
CCC(NC(=O)Nc1cccnc1)C(O)C(F)(F)F,3427,x0434
CCCN1CCC(NC(=O)Nc2cccnc2)CC1,3428,x0434
COCC(C)(NC(=O)Nc1cccnc1)C(=O)OC,3429,x0434
O=C(NCc1cc(F)cc(Br)c1)Nc1cccnc1,3430,x0434
Cc1ccccc1C(C)NC(=O)Nc1cccnc1,3431,x0434
Cc1c(F)cc(NC(=O)Nc2cccnc2)cc1F,3432,x0434
O=C(Nc1cccnc1)Nc1cnc(C2CC2)nc1,3433,x0434
Cc1ccc(CNC(=O)Nc2cccnc2)c(=O)[nH]1,3434,x0434
Cc1ccccc1CCNC(=O)Nc1cccnc1,3435,x0434
O=C(Nc1cccnc1)Nc1ccc(I)c(F)c1,3436,x0434
COc1ccc(NC(=O)Nc2cccnc2)cc1Br,3437,x0434
COCc1nc(CNC(=O)Nc2cccnc2)cs1,3438,x0434
O=C(NCCc1ccccc1F)Nc1cccnc1,3439,x0434
COCC1(CCNC(=O)Nc2cccnc2)CC1,3440,x0434
CC(C)(C)OCCCCNC(=O)Nc1cccnc1,3441,x0434
COCc1ncc(NC(=O)Nc2cccnc2)cn1,3442,x0434
CC(NC(=O)Nc1cccnc1)c1ccccc1Cl,3443,x0434
CCNC(=O)C1(NC(=O)Nc2cccnc2)CC1,3444,x0434
CCC(C)C(NC(=O)Nc1cccnc1)C(=O)OC,3445,x0434
O=C(NCc1cccc(Br)c1O)Nc1cccnc1,3446,x0434
NC(=O)N1CCC(CNC(=O)Nc2cccnc2)C1,3447,x0434
CC(C)[C@H](NC(=O)Nc1cccnc1)C(F)F,3448,x0434
CN1C(=O)CC(CNC(=O)Nc2cccnc2)C1=O,3449,x0434
CCCCC1CCCC1NC(=O)Nc1cccnc1,3450,x0434
CNc1ccc(CNC(=O)Nc2cccnc2)cc1,3451,x0434
CC(C)(C)C1CC(NC(=O)Nc2cccnc2)C1,3452,x0434
O=C(NCc1ccccc1CO)Nc1cccnc1,3453,x0434
CCN(CCNC(=O)Nc1cccnc1)CC(F)F,3454,x0434
CC(C)N(CCNC(=O)Nc1cccnc1)C1CC1,3455,x0434
CC(NC(=O)Nc1cccnc1)C1CCN(C)C1,3456,x0434
O=C(Nc1cccnc1)NC1Cc2ccccc2C1,3457,x0434
O=C(Nc1cccnc1)NC(c1nccs1)C1CC1,3458,x0434
O=C(NCCCOCC(F)(F)F)Nc1cccnc1,3459,x0434
CCc1ncc(CNC(=O)Nc2cccnc2)o1,3460,x0434
O=C(Nc1cccnc1)NC1(CC2CCC2)CC1,3461,x0434
CCC(NC(=O)Nc1cccnc1)c1nc(C)cs1,3462,x0434
COC(=O)c1cc(NC(=O)Nc2cccnc2)c[nH]1,3463,x0434
CC(C)(CCCO)CNC(=O)Nc1cccnc1,3464,x0434
O=C(NCC(F)(F)CC1CC1)Nc1cccnc1,3465,x0434
CCc1nnc(C(C)NC(=O)Nc2cccnc2)[nH]1,3466,x0434
CC(NC(=O)Nc1cccnc1)C(=O)N1CCCC1,3467,x0434
CCC(C)CC(CO)NC(=O)Nc1cccnc1,3468,x0434
COCC1(NC(=O)Nc2cccnc2)CCOC1,3469,x0434
C#CCN1CCCC(NC(=O)Nc2cccnc2)C1,3470,x0434
O=C(NCC1CCN(C2CC2)C1)Nc1cccnc1,3471,x0434
CSC1CCCC(NC(=O)Nc2cccnc2)C1,3472,x0434
O=C(NCCC1CC(F)(F)C1)Nc1cccnc1,3473,x0434
Cc1csc(NCCNC(=O)Nc2cccnc2)n1,3474,x0434
CCC(NC(=O)Nc1cccnc1)c1nnc(C)[nH]1,3475,x0434
Nc1cc(CNC(=O)Nc2cccnc2)ccc1Cl,3476,x0434
Nc1ccc(CCNC(=O)Nc2cccnc2)cc1,3477,x0434
COC(=O)[C@H](CC(C)C)NC(=O)Nc1cccnc1,3478,x0434
CC(C)(CNC(=O)Nc1cccnc1)NS(C)(=O)=O,3479,x0434
O=C(Nc1cccnc1)NC(CO)C1CC=CCC1,3480,x0434
CSc1cc(CNC(=O)Nc2cccnc2)ccn1,3481,x0434
CC(NC(=O)Nc1cccnc1)c1cnccn1,3482,x0434
CCC(CS(C)(=O)=O)NC(=O)Nc1cccnc1,3483,x0434
O=C(NCCSCc1ccsc1)Nc1cccnc1,3484,x0434
CCCC(NC(=O)Nc1cccnc1)C1CCCC1,3485,x0434
CCC1(NC(=O)Nc2cccnc2)CCCCC1,3486,x0434
Cc1nc(C)c(CNC(=O)Nc2cccnc2)s1,3487,x0434
CC(C)CCC(C)(O)CNC(=O)Nc1cccnc1,3488,x0434
CC1CCC(C)(NC(=O)Nc2cccnc2)CC1,3489,x0434
CCC1(C(C)C)CC1NC(=O)Nc1cccnc1,3490,x0434
O=C(Nc1cccnc1)NC1CCCc2[nH]ncc21,3491,x0434
O=C(Nc1cccnc1)NC1CC1C1CCCC1,3492,x0434
O=C(NCC1CC2C=CC1C2)Nc1cccnc1,3493,x0434
O=C(NCc1cc(Br)ccc1Cl)Nc1cccnc1,3494,x0434
CCCCC(COC)NC(=O)Nc1cccnc1,3495,x0434
Cc1nc(C(C)NC(=O)Nc2cccnc2)cs1,3496,x0434
CC(NC(=O)Nc1cccnc1)C1CCN(C)CC1,3497,x0434
CC(C)CC(CO)CNC(=O)Nc1cccnc1,3498,x0434
CC(C)CC(C)(CN)NC(=O)Nc1cccnc1,3499,x0434
Cc1ccc(C(C)NC(=O)Nc2cccnc2)s1,3500,x0434
O=C(Nc1cccnc1)Nc1ccc(O)cc1Cl,3501,x0434
O=C(NCCCc1cccs1)Nc1cccnc1,3502,x0434
O=C(NCCc1ccc(Br)s1)Nc1cccnc1,3503,x0434
O=C(NCC1CCCCC1O)Nc1cccnc1,3504,x0434
CCc1cc(CNC(=O)Nc2cccnc2)[nH]n1,3505,x0434
Cc1ccc(NC(=O)Nc2cccnc2)cc1Cl,3506,x0434
CCc1ncc(NC(=O)Nc2cccnc2)cn1,3507,x0434
Cc1nnc(CCNC(=O)Nc2cccnc2)o1,3508,x0434
CCC(=O)N1CC(NC(=O)Nc2cccnc2)C1,3509,x0434
CC(NC(=O)Nc1cccnc1)c1cnn(C)c1,3510,x0434
CCc1nnc(CNC(=O)Nc2cccnc2)o1,3511,x0434
NC(=O)N1CCC(NC(=O)Nc2cccnc2)C1,3512,x0434
CN1CCOC(CNC(=O)Nc2cccnc2)C1,3513,x0434
Cc1ccc(NC(=O)Nc2cccnc2)cc1N,3514,x0434
CCOCCOCCNC(=O)Nc1cccnc1,3515,x0434
CC(CNC(=O)Nc1cccnc1)c1cccs1,3516,x0434
CC(NC(=O)Nc1cccnc1)c1ccc(Cl)s1,3517,x0434
O=C(NCCCOCC1CC1)Nc1cccnc1,3518,x0434
CCC(NC(=O)Nc1cccnc1)c1nccs1,3519,x0434
CN1CCCCC1CNC(=O)Nc1cccnc1,3520,x0434
O=C(Nc1cccnc1)NC(CCO)C(F)F,3521,x0434
Cc1nc(CNC(=O)Nc2cccnc2)sc1C,3522,x0434
CCCn1cc(NC(=O)Nc2cccnc2)cn1,3523,x0434
CCn1cc(CNC(=O)Nc2cccnc2)cn1,3524,x0434
O=C(NCC1=CCOCC1)Nc1cccnc1,3525,x0434
C#CCNC(=O)CCNC(=O)Nc1cccnc1,3526,x0434
CC1CC(C)(CNC(=O)Nc2cccnc2)C1,3527,x0434
Cc1n[nH]c(C(C)NC(=O)Nc2cccnc2)n1,3528,x0434
CCN(CC)C(=O)CNC(=O)Nc1cccnc1,3529,x0434
Cc1c[nH]nc1CNC(=O)Nc1cccnc1,3530,x0434
Cc1cccnc1CNC(=O)Nc1cccnc1,3531,x0434
O=C(Nc1cccnc1)NC1CCCCNC1=O,3532,x0434
Cn1ncc(NC(=O)Nc2cccnc2)c1I,3533,x0434
C[C@H](NC(=O)Nc1cccnc1)C(=O)NCCO,3534,x0434
Cc1cnc(CNC(=O)Nc2cccnc2)cn1,3535,x0434
O=C(NC[C@H]1COCCO1)Nc1cccnc1,3536,x0434
CSCC[C@H](NC(=O)Nc1cccnc1)C(N)=O,3537,x0434
Cc1ccsc1CCNC(=O)Nc1cccnc1,3538,x0434
CCC(O)C(CC)NC(=O)Nc1cccnc1,3539,x0434
O=C(NCCc1cccnc1)Nc1cccnc1,3540,x0434
O=C(Nc1cccnc1)NC(CO)C1CCOC1,3541,x0434
COCCC(CO)NC(=O)Nc1cccnc1,3542,x0434
O=C(Nc1cccnc1)NC1CC2CCCC21,3543,x0434
O=C(NCCc1ccncc1)Nc1cccnc1,3544,x0434
O=C(NCCn1cc(Cl)cn1)Nc1cccnc1,3545,x0434
CC1(C2(NC(=O)Nc3cccnc3)CC2)CC1,3546,x0434
CC1CCCC(C)C1NC(=O)Nc1cccnc1,3547,x0434
O=C(Nc1cccnc1)N[C@H](CO)CCCO,3548,x0434
CC(C)C(C)(NC(=O)Nc1cccnc1)C(N)=O,3549,x0434
O=C(NCCCC1CCC1)Nc1cccnc1,3550,x0434
O=C(NCc1ccc(Br)cc1)Nc1cccnc1,3551,x0434
CNC(=O)NCCNC(=O)Nc1cccnc1,3552,x0434
CCNC(=O)NCCNC(=O)Nc1cccnc1,3553,x0434
Cn1ncc(CNC(=O)Nc2cccnc2)n1,3554,x0434
C#Cc1cccc(NC(=O)Nc2cccnc2)c1,3555,x0434
CN(C)CC#CCNC(=O)Nc1cccnc1,3556,x0434
Cc1cc(F)cc(NC(=O)Nc2cccnc2)c1,3557,x0434
O=C(NCc1cscc1Br)Nc1cccnc1,3558,x0434
NC(=O)C1(NC(=O)Nc2cccnc2)CCCC1,3559,x0434
C=CCC(C)(C)CNC(=O)Nc1cccnc1,3560,x0434
CC(NC(=O)Nc1cccnc1)c1ncccn1,3561,x0434
N#CCC1(CNC(=O)Nc2cccnc2)CC1,3562,x0434
O=C(Nc1cccnc1)NC1CCCCNC1,3563,x0434
C#CCC(CC#C)NC(=O)Nc1cccnc1,3564,x0434
O=C(NCC1C=CCC1)Nc1cccnc1,3565,x0434
Cc1ocnc1CNC(=O)Nc1cccnc1,3566,x0434
CC(C)C(O)C(C)NC(=O)Nc1cccnc1,3567,x0434
O=C(Nc1cccnc1)NC(CO)CCCO,3568,x0434
C[C@H](NC(=O)Nc1cccnc1)C(C)(C)O,3569,x0434
CC(CO)(CO)CNC(=O)Nc1cccnc1,3570,x0434
O=C(NCc1[nH]ncc1Br)Nc1cccnc1,3571,x0434
CC(C)(NC(=O)Nc1cccnc1)C1CCC1,3572,x0434
C=CCC(C)(C)NC(=O)Nc1cccnc1,3573,x0434
CCC(CCOC)NC(=O)Nc1cccnc1,3574,x0434
CC(CNC(=O)Nc1cccnc1)S(C)(=O)=O,3575,x0434
O=C(Nc1cccnc1)NC1CC2(CCC2)C1,3576,x0434
C=CC(C)(CC)NC(=O)Nc1cccnc1,3577,x0434
NC(=O)C(NC(=O)Nc1cccnc1)C1CC1,3578,x0434
CC1CCCC1CNC(=O)Nc1cccnc1,3579,x0434
CC(C)(CCN)NC(=O)Nc1cccnc1,3580,x0434
CN(C)CC(C)(C)NC(=O)Nc1cccnc1,3582,x0434
CCC(C)(C)CCNC(=O)Nc1cccnc1,3583,x0434
C[C@H](NC(=O)Nc1cccnc1)c1cncs1,3584,x0434
O=C(Nc1cccnc1)N[C@@H]1CC=CCC1,3585,x0434
Cn1cc(NC(=O)Nc2cccnc2)c(Cl)n1,3586,x0434
O=C(Nc1cccnc1)Nc1ccc(Br)nc1,3587,x0434
CCC(NC(=O)Nc1cccnc1)C(C)C,3588,x0434
CC1OCCC1NC(=O)Nc1cccnc1,3589,x0434
O=C(Nc1cccnc1)NC1(CCO)CCC1,3590,x0434
O=C(NCC1CCCNC1)Nc1cccnc1,3591,x0434
O=C(Nc1cccnc1)NC1CCNC1=O,3592,x0434
O=C(Nc1cccnc1)NC(CO)C(F)(F)F,3593,x0434
CC[C@@H](NC(=O)Nc1cccnc1)C(N)=O,3594,x0434
COC(=O)[C@H](CO)NC(=O)Nc1cccnc1,3595,x0434
CCSCCCNC(=O)Nc1cccnc1,3596,x0434
CSCCC(C)NC(=O)Nc1cccnc1,3597,x0434
CC(C)CC(C)(C)NC(=O)Nc1cccnc1,3598,x0434
CC[C@@H](NC(=O)Nc1cccnc1)C(F)(F)F,3599,x0434
O=C(NCc1ncn[nH]1)Nc1cccnc1,3600,x0434
CCOC[C@@H](C)NC(=O)Nc1cccnc1,3601,x0434
O=C1CC(NC(=O)Nc2cccnc2)C(=O)N1,3602,x0434
C[C@@H](NC(=O)Nc1cccnc1)C1CCCC1,3603,x0434
O=C(Nc1cccnc1)N[C@@H]1CCCNC1,3604,x0434
CC(NC(=O)Nc1cccnc1)C1CCCC1,3605,x0434
CCCC(CCO)NC(=O)Nc1cccnc1,3606,x0434
O=C(NCC1CCCS1)Nc1cccnc1,3607,x0434
CCC(NC(=O)Nc1cccnc1)C(=O)OC,3608,x0434
CCOCC(C)NC(=O)Nc1cccnc1,3609,x0434
CC1=NOC(CNC(=O)Nc2cccnc2)C1,3610,x0434
O=C(NCCCCCF)Nc1cccnc1,3611,x0434
CCC(O)(CC)CNC(=O)Nc1cccnc1,3612,x0434
CC(C)CCCNC(=O)Nc1cccnc1,3613,x0434
CC(CNC(=O)Nc1cccnc1)C1CCC1,3614,x0434
O=C(NC[C@H]1CCCN1)Nc1cccnc1,3615,x0434
O=C(CNC(=O)Nc1cccnc1)NCCO,3616,x0434
O=C(NCc1ccsc1)Nc1cccnc1,3617,x0434
O=C(Nc1cccnc1)NC1(CC2CC2)CC1,3618,x0434
CCC1(CNC(=O)Nc2cccnc2)CC1,3619,x0434
O=C(NCc1cc(Br)cs1)Nc1cccnc1,3620,x0434
O=C(NCC1CCCO1)Nc1cccnc1,3621,x0434
CCC1(CNC(=O)Nc2cccnc2)CCC1,3622,x0434
COC[C@H](CO)NC(=O)Nc1cccnc1,3623,x0434
Cc1nonc1CNC(=O)Nc1cccnc1,3624,x0434
O=C(Nc1cccnc1)N[C@H]1CCNC1,3625,x0434
CC(NC(=O)Nc1cccnc1)c1ncco1,3626,x0434
C#CC(CC)(CC)NC(=O)Nc1cccnc1,3627,x0434
O=C(NCCCCF)Nc1cccnc1,3628,x0434
CC1CC(NC(=O)Nc2cccnc2)CCO1,3630,x0434
O=C(NCCC1CCCC1)Nc1cccnc1,3631,x0434
O=C(Nc1cccnc1)Nc1ccsc1,3632,x0434
O=C(NCCc1ccoc1)Nc1cccnc1,3633,x0434
O=C(NCc1c[nH]cn1)Nc1cccnc1,3634,x0434
CC(C)CCC(C)NC(=O)Nc1cccnc1,3635,x0434
CO[C@H](C)CNC(=O)Nc1cccnc1,3636,x0434
CC1(CNC(=O)Nc2cccnc2)CCNC1,3637,x0434
CCCC1(NC(=O)Nc2cccnc2)CC1,3638,x0434
O=C(NCCOCC(F)F)Nc1cccnc1,3639,x0434
C=C1CC(NC(=O)Nc2cccnc2)C1,3640,x0434
CCC(C)NC(=O)Nc1cccnc1,3641,x0434
N#CCCCCNC(=O)Nc1cccnc1,3642,x0434
O=C1CCC(NC(=O)Nc2cccnc2)CN1,3643,x0434
CCC1(NC(=O)Nc2cccnc2)CC1,3644,x0434
CC(C)C(O)CNC(=O)Nc1cccnc1,3645,x0434
CN1CCC1CNC(=O)Nc1cccnc1,3646,x0434
COC(=O)[C@@H](Cc1cnn(C)c1O)NC(=O)Nc1cccnc1,3647,x0434
