SMILES,TITLE,docked_fragment,site,inspiration frags,Chemgauss4
c1cc(cnc1)NC(=O)NC[C@@H]2CCC[N@](C2)c3ncccn3,8187,x0434,active-noncovalent,x0434,-5.397433
Cc1c(ccc(c1OC)OC)CNC(=O)Nc2cccnc2,11486,x0434,active-noncovalent,x0434,-5.397310
CCOC(=O)C[C@H](c1cccnc1)NC(=O)Nc2cccnc2,14155,x0434,active-noncovalent,x0434,-5.397304
CCCC(=O)Nc1ccccc1NC(=O)Nc2cccnc2,2940,x0434,active-noncovalent,x0434,-5.397165
c1cc(cc(c1)NC(=O)c2ccncc2)CNC(=O)Nc3cccnc3,392,x0434,active-noncovalent,x0434,-5.397045
c1ccc2c(c1)CCC[C@]23C[C@H]3NC(=O)Nc4cccnc4,5649,x0434,active-noncovalent,x0434,-5.396896
CC[C@@](C)(CC(=O)OC)NC(=O)Nc1cccnc1,10919,x0434,active-noncovalent,x0434,-5.396691
c1cc(cnc1)NC(=O)NCC[C@H]2CCS(=O)(=O)C2,13502,x0434,active-noncovalent,x0434,-5.396638
C[C@@H](C(=O)OCC(C)C)NC(=O)Nc1cccnc1,14906,x0434,active-noncovalent,x0434,-5.396544
c1cc(cnc1)NC(=O)Nc2ccc(cc2)N3CC[NH+](CC3)C4CC4,6047,x0434,active-noncovalent,x0434,-5.396314
COc1cc(ccc1F)NC(=O)Nc2cccnc2,12910,x0434,active-noncovalent,x0434,-5.396114
C[C@@H](CO[C@@H]1CCOC1)NC(=O)Nc2cccnc2,1570,x0434,active-noncovalent,x0434,-5.395335
Cn1cc(cn1)S(=O)(=O)N2CC(C2)NC(=O)Nc3cccnc3,10356,x0434,active-noncovalent,x0434,-5.394469
c1ccnc(c1)[C@@H](c2cccc(c2)Cl)NC(=O)Nc3cccnc3,6196,x0434,active-noncovalent,x0434,-5.394178
Cc1cc(c(cc1NC(=O)Nc2cccnc2)O)C,5253,x0434,active-noncovalent,x0434,-5.393973
c1cc(cnc1)NC(=O)NCC2(CC3(C2)CCC3)C(F)F,78,x0434,active-noncovalent,x0434,-5.393826
C[C@@]12CC[C@@H](C1(C)C)C[C@@H]2NC(=O)Nc3cccnc3,12820,x0434,active-noncovalent,x0434,-5.393538
C[C@@]1(C[C@H]2C[C@@H]1C[C@H]2NC(=O)Nc3cccnc3)OC,13287,x0434,active-noncovalent,x0434,-5.393472
c1cc(cnc1)NC(=O)NC[C@@H](c2ccc(cc2)F)[NH+]3CCCC3,667,x0434,active-noncovalent,x0434,-5.393377
CC(C)([C@H](C(=O)OC)NC(=O)Nc1cccnc1)F,7197,x0434,active-noncovalent,x0434,-5.393275
CCOC(=O)CC1(CCCC1)NC(=O)Nc2cccnc2,12518,x0434,active-noncovalent,x0434,-5.393198
Cc1ccnc(n1)CCNC(=O)Nc2cccnc2,5278,x0434,active-noncovalent,x0434,-5.393074
c1cc(cnc1)NC(=O)NC[C@H]2CC[N@H+](C2)C3CC3,3471,x0434,active-noncovalent,x0434,-5.393000
CC(C)(CS(=O)(=O)C)NC(=O)Nc1cccnc1,15060,x0434,active-noncovalent,x0434,-5.392883
CCS(=O)(=O)[N@@](C)CCNC(=O)Nc1cccnc1,6407,x0434,active-noncovalent,x0434,-5.392801
COC(=O)C1(CC2(C1)CCC2)NC(=O)Nc3cccnc3,3037,x0434,active-noncovalent,x0434,-5.392773
c1cc(cnc1)NC(=O)NCc2ccc(cc2C(F)(F)F)N3CCOCC3,7758,x0434,active-noncovalent,x0434,-5.392660
c1cc(cnc1)NC(=O)Nc2cc(sc2)C(=O)N,15237,x0434,active-noncovalent,x0434,-5.392544
COc1ccc(nc1)CNC(=O)Nc2cccnc2,15029,x0434,active-noncovalent,x0434,-5.392487
c1cc(cc(c1)NC(=O)Nc2cccnc2)N,7465,x0434,active-noncovalent,x0434,-5.392428
c1ccc2c(c1)cc(o2)c3nc(cs3)CNC(=O)Nc4cccnc4,6067,x0434,active-noncovalent,x0434,-5.391850
CCOC(=O)[C@](C)(CNC(=O)Nc1cccnc1)c2ccccc2,4259,x0434,active-noncovalent,x0434,-5.391839
c1cc(cnc1)NC(=O)N[C@@H]2CCCc3c2cccn3,8850,x0434,active-noncovalent,x0434,-5.391562
C[C@H](c1cccc(c1)NC(=O)Nc2cccnc2)[NH+]3CCOCC3,4288,x0434,active-noncovalent,x0434,-5.391562
COC(=O)c1c(cn[nH]1)NC(=O)Nc2cccnc2,12948,x0434,active-noncovalent,x0434,-5.391454
C[C@@H](c1nnc2n1cccc2)NC(=O)Nc3cccnc3,14631,x0434,active-noncovalent,x0434,-5.391393
C[C@@H](c1cc(ccc1OC)OC)NC(=O)Nc2cccnc2,8554,x0434,active-noncovalent,x0434,-5.391196
C#CCOCCNC(=O)Nc1cccnc1,1858,x0434,active-noncovalent,x0434,-5.390814
COc1cccc(c1)[C@@H]2C[C@H]2NC(=O)Nc3cccnc3,2139,x0434,active-noncovalent,x0434,-5.390753
COCC[C@@H](COC)NC(=O)Nc1cccnc1,1683,x0434,active-noncovalent,x0434,-5.389969
Cc1cc(c(cc1NC(=O)Nc2cccnc2)F)O,14971,x0434,active-noncovalent,x0434,-5.389692
c1cc(cnc1)NC(=O)NCc2ccc(nc2)OCC(F)(F)F,6465,x0434,active-noncovalent,x0434,-5.389668
CCCCC(C)(C)NC(=O)Nc1cccnc1,1763,x0434,active-noncovalent,x0434,-5.389397
CCN(C)C(=O)CNC(=O)Nc1cccnc1,7458,x0434,active-noncovalent,x0434,-5.389160
c1cc(cnc1)NC(=O)N[C@H]2C[C@@]3(CCOC3)OC2,2049,x0434,active-noncovalent,x0434,-5.388691
c1ccc(cc1)CCC[NH2+]CCCNC(=O)Nc2cccnc2,2682,x0434,active-noncovalent,x0434,-5.388485
COc1ccnc(c1)C2(CCCCC2)CNC(=O)Nc3cccnc3,140,x0434,active-noncovalent,x0434,-5.388463
c1ccc(c(c1)Cc2nc(on2)CNC(=O)Nc3cccnc3)F,617,x0434,active-noncovalent,x0434,-5.388454
C[C@@H](c1ccc(cc1)[N@@]2CCCS2(=O)=O)NC(=O)Nc3cccnc3,2379,x0434,active-noncovalent,x0434,-5.388020
Cc1cnc(o1)[C@H](C)NC(=O)Nc2cccnc2,5487,x0434,active-noncovalent,x0434,-5.387897
C[C@H]1C[C@H](C[NH2+]C1)NC(=O)Nc2cccnc2,5477,x0434,active-noncovalent,x0434,-5.387440
C[C@@H](COC(F)(F)F)NC(=O)Nc1cccnc1,14953,x0434,active-noncovalent,x0434,-5.387103
Cn1cc(c(n1)CNC(=O)Nc2cccnc2)I,13010,x0434,active-noncovalent,x0434,-5.386783
Cc1c(cnn1c2ccc(cc2)Cl)[C@H](C)NC(=O)Nc3cccnc3,2430,x0434,active-noncovalent,x0434,-5.386385
c1cc(cnc1)NC(=O)N[C@@H]2CCc3c(scn3)C2,7187,x0434,active-noncovalent,x0434,-5.386309
CC(C)(C)OC1CC(C1)CNC(=O)Nc2cccnc2,5663,x0434,active-noncovalent,x0434,-5.385832
c1ccc2c(c1)cc(o2)c3csc(n3)CNC(=O)Nc4cccnc4,11856,x0434,active-noncovalent,x0434,-5.385441
COc1cc(ncn1)NCCCNC(=O)Nc2cccnc2,908,x0434,active-noncovalent,x0434,-5.385045
CCn1nc(c(n1)CNC(=O)Nc2cccnc2)C,6003,x0434,active-noncovalent,x0434,-5.384666
CC(=O)OCCc1cccc(c1)NC(=O)Nc2cccnc2,12334,x0434,active-noncovalent,x0434,-5.384562
CNC(=O)C1(CC1)NC(=O)Nc2cccnc2,13175,x0434,active-noncovalent,x0434,-5.384126
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)CO)F,10964,x0434,active-noncovalent,x0434,-5.383672
CNS(=O)(=O)NCCCNC(=O)Nc1cccnc1,9009,x0434,active-noncovalent,x0434,-5.382926
c1cc(cnc1)NC(=O)NC2CCC3(CC2)CC3(F)F,13472,x0434,active-noncovalent,x0434,-5.382744
c1cc(cnc1)NC(=O)NC[C@@H]2CC[N@@](C2)S(=O)(=O)c3cccs3,4367,x0434,active-noncovalent,x0434,-5.382497
Cc1cc(cs1)NC(=O)Nc2cccnc2,11279,x0434,active-noncovalent,x0434,-5.382183
c1cc(cnc1)NC(=O)NC2CCN(CC2)c3ccc(cc3)OC(F)F,5936,x0434,active-noncovalent,x0434,-5.381617
c1cc(cnc1)NC(=O)NCC[N@H+]2CCc3c(ccs3)C2,10663,x0434,active-noncovalent,x0434,-5.381481
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)C#N)Oc3ccc(cc3)C(F)(F)F,251,x0434,active-noncovalent,x0434,-5.380620
CCOCCOCc1cccc(c1)NC(=O)Nc2cccnc2,14101,x0434,active-noncovalent,x0434,-5.380589
c1cc(cnc1)NC(=O)Nc2cc(ccc2OCC(F)(F)F)C(F)(F)F,9820,x0434,active-noncovalent,x0434,-5.379711
C[C@H](CNC(=O)Nc1cccnc1)Oc2ccccc2F,12554,x0434,active-noncovalent,x0434,-5.379668
CO[C@H]1C[C@@H](C1)NC(=O)Nc2cnccc2,9384,x0434,active-noncovalent,x0434,-5.379357
CN(C)c1ccc(cc1NC(=O)Nc2cccnc2)S(=O)(=O)N(C)C,11914,x0434,active-noncovalent,x0434,-5.379278
C[C@@H](c1nc(no1)c2cccc(c2)F)NC(=O)Nc3cccnc3,9976,x0434,active-noncovalent,x0434,-5.379214
C[N@H+](CCCNC(=O)Nc1cccnc1)CC#C,13076,x0434,active-noncovalent,x0434,-5.378850
CCc1nc([nH]n1)Sc2ccc(cc2NC(=O)Nc3cccnc3)C#N,246,x0434,active-noncovalent,x0434,-5.378339
c1ccnc(c1)[C@H](C2CC2)NC(=O)Nc3cccnc3,7010,x0434,active-noncovalent,x0434,-5.378184
c1ccc(cc1)C(=O)N2CC[C@H](C2)NC(=O)Nc3cccnc3,12261,x0434,active-noncovalent,x0434,-5.377600
CC(C)(CNC(=O)Nc1cccnc1)Oc2ccccc2,6784,x0434,active-noncovalent,x0434,-5.377398
C[C@H](CC(=O)OC)NC(=O)Nc1cccnc1,15223,x0434,active-noncovalent,x0434,-5.377334
Cn1cc(c2c1cccc2)CNC(=O)Nc3cccnc3,8636,x0434,active-noncovalent,x0434,-5.376594
c1cc(cc(c1)NC(=O)Nc2cccnc2)COC[C@@H]3CCCCO3,9900,x0434,active-noncovalent,x0434,-5.376547
CC1CCC(CC1)[C@](CNC(=O)Nc2cccnc2)(C(F)(F)F)O,3761,x0434,active-noncovalent,x0434,-5.375993
Cc1ccc(cc1)C2CCC(CC2)NC(=O)Nc3cccnc3,8157,x0434,active-noncovalent,x0434,-5.375991
COC(=O)[C@@H](C1CCC1)NC(=O)Nc2cccnc2,14851,x0434,active-noncovalent,x0434,-5.375951
CN(C)c1nc(on1)CCNC(=O)Nc2cccnc2,12742,x0434,active-noncovalent,x0434,-5.375453
Cc1ccc(cc1CNC(=O)Nc2cccnc2)N(=O)=O,8680,x0434,active-noncovalent,x0434,-5.374527
C[C@@H]1CC[C@H]([C@@H](C1)NC(=O)Nc2cccnc2)C(C)C,5848,x0434,active-noncovalent,x0434,-5.374051
CCOC(=O)C1CCN(CC1)C(=O)c2ccc(cc2)NC(=O)Nc3cccnc3,3943,x0434,active-noncovalent,x0434,-5.373674
CCC[C@@H]([C@@H](CO)NC(=O)Nc1cccnc1)O,9191,x0434,active-noncovalent,x0434,-5.373456
C[NH+]1CCC(CC1)N2CC[C@@H](C2=O)NC(=O)Nc3cccnc3,2655,x0434,active-noncovalent,x0434,-5.372448
c1ccc(cc1)S(=O)(=O)c2cccc(c2)NC(=O)Nc3cccnc3,430,x0434,active-noncovalent,x0434,-5.371807
c1cc(cnc1)NC(=O)NCc2nc(no2)c3ccncc3,1058,x0434,active-noncovalent,x0434,-5.371792
Cc1cc(ccc1C(=O)OC)C2(CC2)NC(=O)Nc3cccnc3,1960,x0434,active-noncovalent,x0434,-5.371738
COCCOCCNC(=O)Nc1cccnc1,5651,x0434,active-noncovalent,x0434,-5.371675
c1cc(cnc1)NC(=O)Nc2cc(c(cc2[O-])F)C(F)(F)F,12338,x0434,active-noncovalent,x0434,-5.371559
c1cc(cnc1)NC(=O)N[C@H]2Cc3cc(ccc3OC2)Br,12865,x0434,active-noncovalent,x0434,-5.371425
c1cc(cnc1)NC(=O)Nc2ccc(nc2)N3CCOCC3,14389,x0434,active-noncovalent,x0434,-5.371375
CC(C)(C)OC(=O)[C@H](CCF)NC(=O)Nc1cccnc1,6723,x0434,active-noncovalent,x0434,-5.371039
c1cc(cnc1)NC(=O)NCCNc2cncc(n2)Cl,10704,x0434,active-noncovalent,x0434,-5.370582
COc1ccnc(n1)CCNC(=O)Nc2cccnc2,12782,x0434,active-noncovalent,x0434,-5.370580
Cn1c(c(c(n1)C(F)(F)F)Cl)CNC(=O)Nc2cccnc2,1986,x0434,active-noncovalent,x0434,-5.370545
c1cc(cnc1)NC(=O)Nc2cc(c(cc2F)O)Cl,7205,x0434,active-noncovalent,x0434,-5.370385
COc1c(cccc1NC(=O)Nc2cccnc2)C#N,5038,x0434,active-noncovalent,x0434,-5.370070
CC(C)CC[C@@H](CO)NC(=O)Nc1cccnc1,5420,x0434,active-noncovalent,x0434,-5.369973
C[NH+](C)[C@@H]1CCCC[C@H]1NC(=O)Nc2cccnc2,12997,x0434,active-noncovalent,x0434,-5.369972
CC[C@](C)(COc1c(cccn1)Cl)NC(=O)Nc2cccnc2,4404,x0434,active-noncovalent,x0434,-5.369566
CCOc1ccc(cc1NC(=O)Nc2cccnc2)OC,10664,x0434,active-noncovalent,x0434,-5.369327
CC(C)[C@@H](CNC(=O)Nc1cccnc1)c2ccnn2C,2987,x0434,active-noncovalent,x0434,-5.369185
c1cc(cnc1)NC(=O)NCCOc2c(cc(cc2Cl)Br)Cl,6513,x0434,active-noncovalent,x0434,-5.368845
COC(=O)C[C@H](C1CC1)NC(=O)Nc2cccnc2,9073,x0434,active-noncovalent,x0434,-5.368425
CCc1c(c(n(n1)C)OC)CNC(=O)Nc2cccnc2,12419,x0434,active-noncovalent,x0434,-5.367766
c1ccc(c(c1)NC(=O)Nc2cccnc2)N3CCOCC3,2953,x0434,active-noncovalent,x0434,-5.367595
c1cc(cnc1)NC(=O)N[C@@H]2C[C@@H]3C[C@H]2[C@@H]4[C@H]3C4,3853,x0434,active-noncovalent,x0434,-5.367473
CCOC(=O)Cc1nc(no1)CNC(=O)Nc2cccnc2,151,x0434,active-noncovalent,x0434,-5.367206
C[C@H](c1ccccn1)[N@@H+](C)CCNC(=O)Nc2cccnc2,2847,x0434,active-noncovalent,x0434,-5.367167
COc1ccc(cc1)NC(=O)Cn2cc(cn2)NC(=O)Nc3cccnc3,2223,x0434,active-noncovalent,x0434,-5.366973
c1cc(cnc1)NC(=O)N[C@H](C2CC2)C3(CCOCC3)CO,2737,x0434,active-noncovalent,x0434,-5.366699
Cn1cc(cn1)[C@H](C2CCC2)NC(=O)Nc3cccnc3,14645,x0434,active-noncovalent,x0434,-5.365938
CN(C)S(=O)(=O)NCCNC(=O)Nc1cccnc1,14921,x0434,active-noncovalent,x0434,-5.365145
c1cc(cnc1)NC(=O)Nc2cc(cc(c2)Br)F,9238,x0434,active-noncovalent,x0434,-5.364931
c1cncc(c1)NC(=O)N[C@H]2CC[C@H](CC2)CO,4915,x0434,active-noncovalent,x0434,-5.364741
c1cc(cnc1)NC(=O)Nc2ccc(cc2O)Cl,7389,x0434,active-noncovalent,x0434,-5.364730
CCCOc1cccc2c1OC[C@@H]2NC(=O)Nc3cccnc3,10153,x0434,active-noncovalent,x0434,-5.364714
COc1ccc(c(c1)CNC(=O)Nc2cccnc2)OC(F)F,14396,x0434,active-noncovalent,x0434,-5.364589
c1cc(cc(c1)NC(=O)Nc2cccnc2)COCC(C(F)F)(F)F,11826,x0434,active-noncovalent,x0434,-5.364414
c1cc(c2c(c1)OCCCO2)NC(=O)Nc3cccnc3,8675,x0434,active-noncovalent,x0434,-5.364013
c1cc(cnc1)NC(=O)N[C@H](C[C@@H]2CCOC2)CO,1488,x0434,active-noncovalent,x0434,-5.364004
C[C@@H]([C@@H]1CCCCO1)NC(=O)Nc2cccnc2,6402,x0434,active-noncovalent,x0434,-5.363849
c1cc(cnc1)NC(=O)NCc2cnn(c2)CC(F)(F)F,3095,x0434,active-noncovalent,x0434,-5.363073
CCCCNC(=O)[C@H](CC)NC(=O)Nc1cccnc1,5089,x0434,active-noncovalent,x0434,-5.362862
COC[C@@H](c1cccnc1)NC(=O)Nc2cccnc2,7004,x0434,active-noncovalent,x0434,-5.362480
c1cc(cnc1)NC(=O)NCCNc2c(cc(cn2)Cl)Cl,4958,x0434,active-noncovalent,x0434,-5.362307
Cn1c(cc(=O)n(c1=O)C)N2CC[C@H](C2)NC(=O)Nc3cccnc3,7589,x0434,active-noncovalent,x0434,-5.361638
c1cc(cnc1)NC(=O)NCc2nc(cs2)CC(F)(F)F,3796,x0434,active-noncovalent,x0434,-5.361469
c1cc(cnc1)NC(=O)NCCc2nc(no2)c3ccc(cc3)Cl,660,x0434,active-noncovalent,x0434,-5.361401
C=CC(=O)NCCNC(=O)Nc1cccnc1,7451,x0434,active-noncovalent,x0434,-5.360940
Cc1cc(ccc1NC(=O)Nc2cccnc2)Br,7356,x0434,active-noncovalent,x0434,-5.360358
C#CCOCCOCCNC(=O)Nc1cccnc1,15170,x0434,active-noncovalent,x0434,-5.360198
c1cc(cnc1)NC(=O)Nc2c[nH]c3c2ccc(c3)Br,10720,x0434,active-noncovalent,x0434,-5.360148
c1cc(cnc1)NC(=O)N[C@H]2CCC(=O)N[C@@H]2[C@@H]3CCCO3,4618,x0434,active-noncovalent,x0434,-5.359527
Cc1cc(ccc1N(=O)=O)NC(=O)Nc2cccnc2,7042,x0434,active-noncovalent,x0434,-5.359501
c1cc(cnc1)NC(=O)NCCc2cc(on2)C3CC3,8845,x0434,active-noncovalent,x0434,-5.359145
C[C@@H](COCc1cccc(c1)OC(F)F)NC(=O)Nc2cccnc2,13695,x0434,active-noncovalent,x0434,-5.358861
c1cc(cnc1)NC(=O)NCc2cc(ccc2O)Cl,7249,x0434,active-noncovalent,x0434,-5.358623
C[C@@H](c1cccc(c1)S(=O)(=O)NC)NC(=O)Nc2cccnc2,4480,x0434,active-noncovalent,x0434,-5.358462
CC(C)[C@H]1CCC[C@@H](CC1)NC(=O)Nc2cccnc2,5064,x0434,active-noncovalent,x0434,-5.358455
c1cc(c(c(c1)N(=O)=O)F)CNC(=O)Nc2cccnc2,1115,x0434,active-noncovalent,x0434,-5.357810
c1cc(cnc1)NC(=O)NCc2ccnc(c2)N3CCSCC3,4513,x0434,active-noncovalent,x0434,-5.357716
CCO[C@@H]1CCCCC[C@H]1NC(=O)Nc2cccnc2,93,x0434,active-noncovalent,x0434,-5.357684
CCC[C@H](C(C)(C)C)NC(=O)Nc1cccnc1,15078,x0434,active-noncovalent,x0434,-5.357676
C=CCOCCCNC(=O)Nc1cccnc1,13238,x0434,active-noncovalent,x0434,-5.357654
CCOC[C@@H](CNC(=O)Nc1cccnc1)O,13227,x0434,active-noncovalent,x0434,-5.357414
CS(=O)(=O)Nc1cc(ccc1NC(=O)Nc2cccnc2)F,14229,x0434,active-noncovalent,x0434,-5.356941
c1cc(cnc1)NC(=O)N[C@H]2CCOCC23CCCCC3,3917,x0434,active-noncovalent,x0434,-5.356468
Cc1cc(cnc1)NC(=O)Nc2cccnc2,7405,x0434,active-noncovalent,x0434,-5.356063
c1ccc(cc1)Oc2ccc(cc2)N3C[C@H](CC3=O)NC(=O)Nc4cccnc4,3931,x0434,active-noncovalent,x0434,-5.355931
c1cc(c(c(c1)Cl)Cl)[C@@H]2C[C@H]2NC(=O)Nc3cccnc3,5852,x0434,active-noncovalent,x0434,-5.355485
CC(C)C(=O)c1cccc(c1)NC(=O)Nc2cccnc2,8620,x0434,active-noncovalent,x0434,-5.355325
C[C@@H]1CN(C(=O)N1)c2cccc(c2)NC(=O)Nc3cccnc3,4364,x0434,active-noncovalent,x0434,-5.354851
Cc1cccn2c1[nH+]c(c2)CCNC(=O)Nc3cccnc3,10393,x0434,active-noncovalent,x0434,-5.354838
CC[NH2+]C[C@H](C)NC(=O)Nc1cccnc1,7436,x0434,active-noncovalent,x0434,-5.354524
CC[NH2+]C[C@H](C)NC(=O)Nc1cccnc1,15282,x0434,active-noncovalent,x0434,-5.354524
CC(c1nnc(s1)CNC(=O)Nc2cccnc2)(F)F,7763,x0434,active-noncovalent,x0434,-5.354422
c1cc(cnc1)NC(=O)Nc2cnn3c2CCCC3,9008,x0434,active-noncovalent,x0434,-5.354046
CC(C)c1c(cn(n1)c2ccccc2)CNC(=O)Nc3cccnc3,9840,x0434,active-noncovalent,x0434,-5.353973
CN(C1CCCCC1)C(=O)CNC(=O)Nc2cccnc2,10657,x0434,active-noncovalent,x0434,-5.353679
CCCCOc1ccccc1NC(=O)Nc2cccnc2,10667,x0434,active-noncovalent,x0434,-5.353556
c1cc(cc(c1)NC(=O)Nc2cccnc2)Cc3[n-]nnn3,12349,x0434,active-noncovalent,x0434,-5.353072
c1cc(cnc1)NC(=O)N[C@H]2CC(=O)N(C2)C3CCCCC3,10484,x0434,active-noncovalent,x0434,-5.352693
Cc1ccc(c(c1)C)n2cc(cn2)NC(=O)Nc3cccnc3,802,x0434,active-noncovalent,x0434,-5.352605
c1cc(cnc1)NC(=O)NC[C@H](Cc2ccc(cc2)Cl)CO,8517,x0434,active-noncovalent,x0434,-5.352552
CC(C)[C@@H](c1ccc2c(c1)oc(=O)[nH]2)NC(=O)Nc3cccnc3,8084,x0434,active-noncovalent,x0434,-5.352531
Cn1cc(c(n1)CNC(=O)Nc2cccnc2)Br,7350,x0434,active-noncovalent,x0434,-5.352483
C[C@H](CCS(=O)(=O)C)NC(=O)Nc1cccnc1,9292,x0434,active-noncovalent,x0434,-5.352321
CC(C)CC(CC(C)C)NC(=O)Nc1cccnc1,13521,x0434,active-noncovalent,x0434,-5.352168
C[C@@]1(CCCC(=O)N1)CNC(=O)Nc2cccnc2,13422,x0434,active-noncovalent,x0434,-5.351832
c1cc(cnc1)NC(=O)N[C@@]2(CCC(=O)NC2=O)CO,3661,x0434,active-noncovalent,x0434,-5.351819
Cn1c(nnn1)CCCNC(=O)Nc2cccnc2,3395,x0434,active-noncovalent,x0434,-5.351526
CC(C)C[C@@H](C(=O)OC(C)C)NC(=O)Nc1cccnc1,13018,x0434,active-noncovalent,x0434,-5.351088
COC[C@H](c1ccc2c(c1)cc[nH]2)NC(=O)Nc3cccnc3,10349,x0434,active-noncovalent,x0434,-5.350916
CCCOc1cc(ccc1NC(=O)Nc2cccnc2)F,8762,x0434,active-noncovalent,x0434,-5.350805
C[C@@H]1C[C@@H](C[N@H+]1Cc2ccccc2)NC(=O)Nc3cccnc3,12068,x0434,active-noncovalent,x0434,-5.350529
Cn1cc(nc1)C[C@@H](C(=O)OC)NC(=O)Nc2cccnc2,8352,x0434,active-noncovalent,x0434,-5.350491
COc1ccnc(n1)CNC(=O)Nc2cccnc2,9140,x0434,active-noncovalent,x0434,-5.350017
C[C@@H](Cc1ccc(c(c1)OC)OC)CNC(=O)Nc2cccnc2,587,x0434,active-noncovalent,x0434,-5.349741
c1ccc2c(c1)c(c[nH]2)CNC(=O)Nc3cccnc3,8888,x0434,active-noncovalent,x0434,-5.349277
CN(C)c1cc(cnc1)NC(=O)Nc2cccnc2,5246,x0434,active-noncovalent,x0434,-5.348897
c1cncc(c1)NC(=O)N[C@H]2C[C@@H](C2)CF,5679,x0434,active-noncovalent,x0434,-5.348623
c1cc(cnc1)NC(=O)NCCCSC(F)(F)F,5437,x0434,active-noncovalent,x0434,-5.348549
CCCc1ncc(o1)CNC(=O)Nc2cccnc2,7086,x0434,active-noncovalent,x0434,-5.348502
CCCC[C@H](CCC)CNC(=O)Nc1cccnc1,14970,x0434,active-noncovalent,x0434,-5.348141
Cc1nnc(n1C)CNC(=O)Nc2cccnc2,1751,x0434,active-noncovalent,x0434,-5.348048
c1cncc(c1)NC(=O)N[C@H]2C[C@H](C2)[NH+]3CCCC3,3848,x0434,active-noncovalent,x0434,-5.347780
c1cc(cnc1)NC(=O)NC[C@H](COc2ccc3c(c2)CCC(=O)N3)O,375,x0434,active-noncovalent,x0434,-5.347358
c1cc(cnc1)NC(=O)NC[C@@H](c2ccc(cc2)Cl)[NH+]3CCCC3,11962,x0434,active-noncovalent,x0434,-5.347310
c1ccc2c(c1)C(=O)N(C2=O)CCNC(=O)Nc3cccnc3,8324,x0434,active-noncovalent,x0434,-5.346960
Cc1cccc(c1)c2c[nH]c([nH+]2)CNC(=O)Nc3cccnc3,4488,x0434,active-noncovalent,x0434,-5.346738
c1cc(cnc1)NC(=O)NC[C@@H]2CCCC[NH2+]2,9296,x0434,active-noncovalent,x0434,-5.345947
C[C@H]1C[C@@H](c2n1ncn2)NC(=O)Nc3cccnc3,11558,x0434,active-noncovalent,x0434,-5.345790
c1ccc(cc1)Cn2cc(c3c2cccc3)NC(=O)Nc4cccnc4,7879,x0434,active-noncovalent,x0434,-5.345741
C[C@H]([C@@](C)(Cc1ccccc1)CNC(=O)Nc2cccnc2)O,6340,x0434,active-noncovalent,x0434,-5.345701
CCOC(=O)/C=C/CNC(=O)Nc1cccnc1,5884,x0434,active-noncovalent,x0434,-5.345283
COCCOCc1cccc(c1)NC(=O)Nc2cccnc2,6634,x0434,active-noncovalent,x0434,-5.345119
CC[C@H](C(=O)N)NC(=O)Nc1cccnc1,3594,x0434,active-noncovalent,x0434,-5.344793
COc1ccccc1C[NH+]2CCC(CC2)NC(=O)Nc3cccnc3,6112,x0434,active-noncovalent,x0434,-5.343729
c1cc(cnc1)NC(=O)Nc2ccc(c(c2)N(=O)=O)N,1451,x0434,active-noncovalent,x0434,-5.343299
CCc1c2ccccc2oc1[C@H](C)NC(=O)Nc3cccnc3,12192,x0434,active-noncovalent,x0434,-5.343297
c1cc(cc(c1)C(C(F)(F)F)(F)F)CNC(=O)Nc2cccnc2,9962,x0434,active-noncovalent,x0434,-5.343134
Cc1ccc(cc1)S(=O)(=O)C[C@H](C)NC(=O)Nc2cccnc2,12054,x0434,active-noncovalent,x0434,-5.342776
COc1ccc(c2c1cccc2)CNC(=O)Nc3cccnc3,2574,x0434,active-noncovalent,x0434,-5.341529
c1ccc(c(c1)NC(=O)Nc2cccnc2)OCC3CC3,1302,x0434,active-noncovalent,x0434,-5.341464
c1cc(cnc1)NC(=O)N[C@H]2CCN(C2=O)C3CCC3,8923,x0434,active-noncovalent,x0434,-5.341381
c1cc(cnc1)NC(=O)N[C@H](C[NH+]2CCOCC2)CO,1332,x0434,active-noncovalent,x0434,-5.341377
COc1cccc2c1OCC[C@H]2NC(=O)Nc3cccnc3,1005,x0434,active-noncovalent,x0434,-5.341163
CC(C)NC(=O)CNC(=O)Nc1cccnc1,13234,x0434,active-noncovalent,x0434,-5.340745
c1cc(cnc1)NC(=O)NCc2ccnn2C3CCCCC3,12307,x0434,active-noncovalent,x0434,-5.340568
c1ccc2c(c1)[C@@H]([C@H](CO2)O)NC(=O)Nc3cccnc3,3873,x0434,active-noncovalent,x0434,-5.340376
COc1ccc(c(c1)O)NC(=O)Nc2cccnc2,7136,x0434,active-noncovalent,x0434,-5.340281
CCn1c(cnn1)CNC(=O)Nc2cccnc2,15068,x0434,active-noncovalent,x0434,-5.340242
Cc1ccccc1[C@H](CNC(=O)Nc2cccnc2)O,10826,x0434,active-noncovalent,x0434,-5.339812
CC(C)O[C@@H](CNC(=O)Nc1cccnc1)c2ccccc2OC,13916,x0434,active-noncovalent,x0434,-5.339489
COc1cc(ccc1C#N)CNC(=O)Nc2cccnc2,1112,x0434,active-noncovalent,x0434,-5.339382
